V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
3.0,3.0,3.100301623350084,3.2969899254224253,3.163141161816683,2.806045839455501,3.0,3.0,3.0169150813820136,3.2398383160336213,2.861126691431983,3.904834966113569,3.0,2.6717544641117774,2.5094428788727643
3.255632322158201,3.0,2.0,4.0,3.271212757497721,3.0,3.051685598081684,4.0,3.0118867208481257,3.3286940742315703,3.0,3.0,3.0,3.0,2.6045555612197595
3.749008860607309,5.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.78754730972421,3.453973687955343,5.0,5.0,3.458365174885276,3.0984980609872252
5.0,2.8638795154199057,3.325220200154102,3.51625699300694,1.0,3.0,3.124325068682161,4.0,3.157393890002777,3.470659611111072,3.110230784697105,4.0251859108461385,2.909942899787289,3.03090640594315,3.0
3.0,3.697080686037315,4.123237541867265,5.0,4.115599497860051,3.0,3.8617948843754495,3.9742627438984743,5.0,4.225576210919437,3.707886772618216,4.823542524566685,3.743904301401688,3.833675720673702,3.549007011590147
2.6493613227173114,2.2968281741136587,3.0,3.0,3.0,2.3359417494657193,2.4311479588224403,3.0,2.0,1.0,2.0,4.0,2.0,2.308774544779645,2.0
4.233193725067352,3.0,4.0,5.0,5.0,3.932663813894184,3.0,4.029218250430904,5.0,4.311054750582589,3.9646374346810287,5.0,5.0,3.0,3.0
3.0,3.0,4.0,5.0,3.9834508729295166,3.6518847665169427,3.0,4.0,4.0,4.037502606514074,5.0,5.0,3.0,3.5173211386459315,3.0
3.0,3.0,4.0,3.830656857236597,3.6407722197023884,3.3292015032804563,3.4359037377330384,3.417174948448105,3.449442191685521,3.0,3.0,4.3664724807631465,3.44930810420418,5.0,2.975217258823589
3.8771933861290004,3.503366375471891,3.8556900637557048,3.956582616791529,4.0,3.620226440101493,3.741271922359084,3.6818893830976203,3.7292585524891817,3.0,3.629943497973956,5.0,3.562207975471546,3.4860639429715126,3.0
3.725321073083183,3.2970202876058434,4.0,3.9779600114159366,4.0,4.0,3.519229263778105,3.4905745714873855,3.5878120207650666,4.0,3.4471371421865022,3.0,3.4120303825897884,3.0,3.0
3.0,4.0,3.540650005405613,3.732164040224344,4.0,3.262946196290293,3.0,3.35126018015357,3.0,4.0,3.304320180621536,4.284851028550312,3.190543855379915,3.0,2.9139523838697445
5.0,3.5663500126572054,3.8536031971148477,4.0083620852627195,5.0,4.0,4.0,3.690964940717751,2.0,3.9568381525488396,3.624740263146907,4.607431436009618,4.0,2.0,4.0
4.0,3.0,3.4182067405771686,2.0,4.0,3.0,3.0,3.235883323903448,4.0,3.504116203969011,3.1626350080385794,4.155063305265243,3.0,4.0,3.0
3.3493116357966257,2.8839248668787554,3.3163484376787022,4.0,3.410230043438698,3.0,3.146760996552731,3.1666570830239165,3.158969519220446,3.420142269133714,3.0,4.070570579272937,3.0,3.0,2.7049155360887154
